"3390","Montefiore Nyack Hospital","Long Term Home Health Care Program","One Blue Hill Plaza, 6th Floor",,"Pearl River","New York","10965","43","Rockland",+0041.046043,-0074.005409
"3391","North Shore Home Care LTHHCP","Long Term Home Health Care Program","972 Brush Hollow Road",,"Westbury","New York","11590","29","Nassau",+0040.772808,-0073.561164
"3392","Unity Living Center","Residential Health Care Facility - SNF","89 Genesee St",,"Rochester","New York","14611","27","Monroe",+0043.149010,-0077.636139
"3394","Ida G Israel Community Health Center","Hospital Extension Clinic","2925 West 19th Street",,"Brooklyn","New York","11224","7095","Kings",+0040.576097,-0073.985646
"3395","Parker Jewish Institute for Health Care & Rehabilitation","Long Term Home Health Care Program","271-11 76th Avenue",,"New Hyde Park","New York","11040","29","Nassau",,
"3396","Huntington Artificial Kidney Center","Diagnostic and Treatment Center","351 South Main Street",,"Freeport","New York","11520","29","Nassau",+0040.646495,-0073.574615
"3398","Calvary Hospital","Certified Home Health Agency","1740 Eastchester Road",,"Bronx","New York","10461","7094","Bronx",+0040.847294,-0073.844658
"34","Allegany County Department of Health","Diagnostic and Treatment Center","Court House",,"Belmont","New York","14813","2","Allegany",+0042.224958,-0078.033314
"340","United Memorial Medical Center Bank Street Campus","Hospital","16 Bank Street",,"Batavia","New York","14020","18","Genesee",+0042.998436,-0078.181587
"3400","Bolton Health Center","Diagnostic and Treatment Center Extension Clinic","11 Cross Street, PO Box 539",,"Bolton Landing","New York","12814-0539","56","Warren",+0043.557465,-0073.657295
"3401","Beach Gardens Rehab and Nursing Center","Residential Health Care Facility - SNF","17-11 Brookhaven Avenue",,"Far Rockaway","New York","11691","7096","Queens",+0040.599018,-0073.751686
"3403","Planned Parenthood of Central and Western New York","Diagnostic and Treatment Center Extension Clinic","240 Center Rd",,"West Seneca","New York","14224","14","Erie",+0042.839748,-0078.772827
"3406","United Cerebral Palsy Association of the Rochester Area, Inc","Diagnostic and Treatment Center","3399 Winton Road South",,"Rochester","New York","14623","27","Monroe",+0043.083752,-0077.581985
"3407","Sapphire Nursing and Rehab at Goshen","Residential Health Care Facility - SNF","46 Harriman Drive",,"Goshen","New York","10924","35","Orange",+0041.389069,-0074.318451
"3414","FMS-Southern Manhattan Dialysis Center","Diagnostic and Treatment Center","510-526 Avenue of the Americas",,"New York","New York","10011","7093","New York",+0040.736973,-0073.997025
"3415","Bassett Healthcare Morris","Hospital Extension Clinic","93 Main Street",,"Morris","New York","13808","38","Otsego",+0042.547440,-0075.248413
"3420","Homecare and Hospice","Hospice","1225 West State Street",,"Olean","New York","14760","4","Cattaraugus",+0042.077347,-0078.444183
"3421","Long Island State Veterans Home","Residential Health Care Facility - SNF","SUNY At Stonybrook 100 Patriots Road",,"Stonybrook","New York","11790","51","Suffolk",+0040.912102,-0073.121696
"3422","St Catherine of Siena Nursing and Rehabilitation Care Center","Residential Health Care Facility - SNF","52 Route 25A",,"Smithtown","New York","11787","51","Suffolk",+0040.867664,-0073.220200
"3423","Bellhaven Center for Rehabilitation and Nursing Care","Residential Health Care Facility - SNF","110 Beaver Dam Road",,"Brookhaven","New York","11719","51","Suffolk",+0040.772404,-0072.933739
"3425","Roscoe Health Center","Primary Care Hospital - Critical Access Hospital Extension Clinic","Old Route 17",,"Roscoe","New York","12776","52","Sullivan",+0041.926929,-0074.882904
"343","The Grand Rehabilitation and Nursing at Batavia","Residential Health Care Facility - SNF","257 State St",,"Batavia","New York","14020","18","Genesee",+0043.009781,-0078.181778
"3433","Smithtown Center for Rehabilitation & Nursing Care","Residential Health Care Facility - SNF","391 North Country Road",,"Smithtown","New York","11787","51","Suffolk",+0040.872643,-0073.171196
"344","Premier Genesee Center for Nursing and Rehabilitation","Residential Health Care Facility - SNF","278 Bank Street",,"Batavia","New York","14020","18","Genesee",+0043.008652,-0078.177483
"3442","Quannacut Outpatient Services","Hospital Extension Clinic","905 East Main Street",,"Riverhead","New York","11901","51","Suffolk",+0040.929230,-0072.679947
"3443","Bay Plaza Primary Care Center","Hospital Extension Clinic","2100 Bartow Avenue",,"Bronx","New York","10475","7094","Bronx",+0040.869362,-0073.826050
"3448","The Womens Center","Hospital Extension Clinic","1445 Portland Avenue Suite 175",,"Rochester","New York","14621","27","Monroe",+0043.192810,-0077.584511
"3449","Planned Parenthood of Central and Western New York","Diagnostic and Treatment Center Extension Clinic","222 West Main Street",,"Batavia","New York","14020","18","Genesee",+0043.000835,-0078.193619
"3453","Health Center for Women","Hospital Extension Clinic","600 Fitch Street",,"Elmira","New York","14905","7","Chemung",+0042.100151,-0076.827057
"3454","New York University Dental Center","Diagnostic and Treatment Center","345 East 24th Street",,"New York","New York","10010","7093","New York",+0040.737877,-0073.978661
"3455","Harris Hill Nursing Facility, LLC","Residential Health Care Facility - SNF","2699 Wehrle Drive",,"Williamsville","New York","14221","14","Erie",+0042.956268,-0078.688560
"3458","Greenburgh Alcoholism Ext Clinic","Hospital Extension Clinic","1 West H E L P Drive",,"White Plains","New York","10603","59","Westchester",+0041.059147,-0073.794945
"346","Genesee County Health Department","Diagnostic and Treatment Center","3837 West Main Street Road",,"Batavia","New York","14020","18","Genesee",+0043.007389,-0078.226723
"3460","Family Health Centers of Comm Mem Hosp","Primary Care Hospital - Critical Access Hospital Extension Clinic","3460 South Street",,"Morrisville","New York","13408","26","Madison",+0042.891239,-0075.637856
"3461","Family Health Centers of Comm Mem Hosp","Primary Care Hospital - Critical Access Hospital Extension Clinic","117 West Main Street",,"Waterville","New York","13480","32","Oneida",+0042.930893,-0075.380669
"3465","Irving Goldman Family Care Center","Hospital Extension Clinic","865 Northern Boulevard",,"Great Neck","New York","11021","29","Nassau",+0040.785221,-0073.709167
"3467","Taylor-Brown Health Center","Hospital Extension Clinic","369 East Main Street",,"Waterloo","New York","13165","49","Seneca",+0042.901783,-0076.846703
"3468","Cornerstone Family Healthcare:  Middletown Pediatrics","Diagnostic and Treatment Center Extension Clinic","14 Grove Street",,"Middletown","New York","10940","35","Orange",+0041.448524,-0074.416115
"349","The Pines at Catskill Center for Nursing & Rehabilitation","Residential Health Care Facility - SNF","154 Jefferson Heights",,"Catskill","New York","12414","19","Greene",+0042.231598,-0073.877724
"350","Greene Meadows Nursing and Rehabilitation Center","Residential Health Care Facility - SNF","161 Jefferson Heights",,"Catskill","New York","12414","19","Greene",+0042.231789,-0073.878349
"3501","Sanford R Nalitt Inst for Cancer","Hospital Extension Clinic","256 Mason Avenue",,"Staten Island","New York","10305","7097","Richmond",+0040.586643,-0074.086708
"3505","Visiting Nurse Hospice and Palliative Care","Hospice","2180 Empire Boulevard",,"Webster","New York","14580","27","Monroe",+0043.201027,-0077.497665
"3506","Staten Island University Hospital University Hospice","Hospice","78 Meisner Avenue",,"Staten Island","New York","10306","7097","Richmond",+0040.581226,-0074.131569
"3537","Visiting Nurse Service of Ithaca & Tompkins County Inc","Certified Home Health Agency","138 Cecil A Malone Dr",,"Ithaca","New York","14850","54","Tompkins",+0042.436550,-0076.510513
"3539","Bethel Nursing Home Co Inc","Long Term Home Health Care Program","2042 Albany Post Road, Suite #2",,"Croton-on-Hudson","New York","10520","59","Westchester",+0041.236040,-0073.917310
"3541","North Country Family Health Center, Inc.","Diagnostic and Treatment Center","238 Arsenal Street",,"Watertown","New York","13601","22","Jefferson",+0043.976223,-0075.915482
"3543","Brown Square Health Center","Diagnostic and Treatment Center Extension Clinic","322 Lake Avenue",,"Rochester","New York","14608","27","Monroe",+0043.170425,-0077.627304
"3545","Planned Parenthood Hudson Peconic - West Islip","Diagnostic and Treatment Center Extension Clinic","180 Sunrise Highway",,"West Islip","New York","11795","51","Suffolk",+0040.719131,-0073.305229
"3547","Alcoholism Rehabilitation","Hospital Extension Clinic","76 Guy Park Avenue",,"Amsterdam","New York","12010","28","Montgomery",+0042.941460,-0074.194885
"355","Hamilton County Board of Supervisors c/o County Public Health Nursing Service","Diagnostic and Treatment Center","P.O. Box 250 White Birch Lane",,"Indian Lake","New York","12842","20","Hamilton",+0043.758400,-0074.252502
"3550","Visiting Nurse Service of Ithaca & Tompkins County Inc","Long Term Home Health Care Program","138 Cecil A Malone Dr",,"Ithaca","New York","14850","54","Tompkins",+0042.436550,-0076.510513
"3552","St Lawrence Co Public Health Dept","Diagnostic and Treatment Center","80 SH 310, Suite 2",,"Canton","New York","13617","44","Saint Lawrence",+0044.601826,-0075.150688
"3554","VNS Westchester","Certified Home Health Agency","360 Mamaroneck Ave",,"White Plains","New York","10605","59","Westchester",+0041.024117,-0073.763100
"3555","Candor Family Care Center","Hospital Extension Clinic","54 Main Street",,"Candor","New York","13743","53","Tioga",+0042.227245,-0076.337250
"3556","Franziska Racker Centers","Diagnostic and Treatment Center Extension Clinic","882 NYS Route 13",,"Cortland","New York","13045","11","Cortland",+0042.574554,-0076.216957
"3559","Hospice and Palliative Care Inc","Hospice","4277 Middle  Settlement Road",,"New Hartford","New York","13413","32","Oneida",+0043.070301,-0075.344276
"3560","Open Door Family Medical Center-Sleepy Hollow","Diagnostic and Treatment Center Extension Clinic","300 North Broadway",,"Sleepy Hollow","New York","10591","59","Westchester",+0041.086525,-0073.858842
"3561","HCR / HCR Home Care","Long Term Home Health Care Program","6007 Fair Lakes Road, Suite 200",,"East Syracuse","New York","13057","33","Onondaga",+0043.093097,-0076.070333
"3565","Planned Parenthood of the North Country, New York, Inc. - Watertown","Diagnostic and Treatment Center","160 Stone St",,"Watertown","New York","13601","22","Jefferson",+0043.974274,-0075.913200
"3569","HCR / HCR Home Care","Long Term Home Health Care Program","176 U.S. Oval, Suite 3",,"Plattsburgh","New York","12903","9","Clinton",+0044.685066,-0073.449348
"357","The Grand Rehabilitation and Nursing at Mohawk","Residential Health Care Facility - SNF","99 Sixth Avenue",,"Ilion","New York","13357","21","Herkimer",+0043.018436,-0075.047272
"3571","Planned Parenthood Hudson Peconic - Patchogue","Diagnostic and Treatment Center Extension Clinic","450 Waverly Avenue",,"Patchogue","New York","11772","51","Suffolk",+0040.780437,-0073.034721
"3572","Planned Parenthood Hudson Peconic - Riverhead","Diagnostic and Treatment Center Extension Clinic","877 East Main Street",,"Riverhead","New York","11901","51","Suffolk",+0040.923716,-0072.650429
"3577","FMS-South Queens Dialysis Center","Diagnostic and Treatment Center Extension Clinic","175-37 Liberty Avenue",,"Jamaica","New York","11433","7096","Queens",+0040.704983,-0073.784019
"3579","Ellis Hospital Mental Health Clinic","Hospital Extension Clinic","1023 State Street",,"Schenectady","New York","12307","46","Schenectady",+0042.801914,-0073.928210
"3580","Lourdes Vestal","Hospital Extension Clinic","3101 Shippers Road",,"Vestal","New York","13850","3","Broome",+0042.103260,-0075.998024
"359","Herkimer County Public Health Nursing Service","Diagnostic and Treatment Center","301 North Washington Street",,"Herkimer","New York","13350","21","Herkimer",+0043.028847,-0074.987190
"360","FoltsBrook Center for Nursing and Rehabilitation","Residential Health Care Facility - SNF","104 North Washington Street",,"Herkimer","New York","13350","21","Herkimer",+0043.026329,-0074.984627
"3601","Aspire of Western New York, Inc.","Diagnostic and Treatment Center Extension Clinic","4635 Union Road",,"Cheektowaga","New York","14225","14","Erie",+0042.940311,-0078.754158
"3608","CareFirst / Southern Tier Hospice and Palliative Care / Southern Tier Hospice","Hospice","3805 Meads Creek Road",,"Painted Post","New York","14870","50","Steuben",+0042.184658,-0077.142830
"3610","Yonkers District Office","Diagnostic and Treatment Center Extension Clinic","20 South Broadway",,"Yonkers","New York","10701","59","Westchester",+0040.933105,-0073.898598
"3613","White Plains District Office","Diagnostic and Treatment Center Extension Clinic","134 Court Street",,"White Plains","New York","10601","59","Westchester",+0041.028988,-0073.766464
"3614","DCI-Rubin Dialysis Centers","Diagnostic and Treatment Center Extension Clinic","1850 Peoples Ave",,"Troy","New York","12180","41","Rensselaer",+0042.732361,-0073.671814
"3618","NYU Winthrop Hospital","Long Term Home Health Care Program","290 Old Country Road",,"Mineola","New York","11501","29","Nassau",+0040.738190,-0073.643799
"3619","Sullivan County Public Health Services","Long Term Home Health Care Program","50 Community Lane",,"Liberty","New York","12754","52","Sullivan",+0041.796227,-0074.710045
"362","Little Falls Hospital","Primary Care Hospital - Critical Access Hospital","140 Burwell Street",,"Little Falls","New York","13365","21","Herkimer",+0043.043964,-0074.847458
"3620","Jefferson County Public Health Service","Diagnostic and Treatment Center","531 Meade Street",,"Watertown","New York","13601","22","Jefferson",+0043.985638,-0075.918922
"3629","HCR / HCR Home Care","Long Term Home Health Care Program","85 Metro Park",,"Rochester","New York","14623-2607","27","Monroe",+0043.097500,-0077.616798
